Time,Type,Skill/Condition,Hit#,Coeff,StrikeDmg,Stacks,PerStack,CondTotal,BaseDurMs,AdjDurMs,DurBonus%,WeaversProwess,ActiveTotal,Power,WeaponStr,CondDmg,InfernoPower,CritCh%,CritDmg%,CritMul,Might,Fury,VulnStacks,VulnMul,StrikeMul,BaseStrike,AddStrike,PyroMul,StormMul,BoltMul,SerratedMul,FieryMightMul,PiercingMul,FlowLikeWaterMul,ZapMul,RelicStrikeMul,CondMul,SigilCondAdd,SigilCondMul,BaseTick,TempAria,TranscTemp,ElemRage,EmpAuras,FamProwess,EmpFlame,PowOvr,PolyPow,PolyFer,Att,Att2,Extra
26.040,CAST,Ring of Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,480ms
26.320,APPLY,Burning,,,,2,,,4000,7600,90,false,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ring of Fire
26.320,HIT,Ring of Fire,1.1,2,14301,,,,,,,,,4385,1000,750,,92.501,246.115,2.352,25,true,25,1.25,1.801,1.176,0.12,1.07,1.07,1,1,1,1,1,1,1.07,1.275,,,,,,,,,150,300,0,0,Fire,,
26.520,CAST,Glyph of Storms (Fire),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,960ms
26.520,TICK,Bleeding,,,,5,85,427,,,,,,,,750,0,,,,25,,25,1.25,,,,,,,,,,,,,1.275,0,1,67,0,0,0,0.02,0,,,,,,,
26.560,TICK,Burning,,,,9,582,5242,,,,,,,,750,4344,,,,25,,25,1.25,,,,,,,,,,,,,1.275,0,1,456.8,0,0,0,0.02,0,,,,,,,
27.400,APPLY,Burning,,,,1,,,2000,3800,90,false,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyph of Storms (Fire)
27.400,HIT,Glyph of Storms (Fire),1.1,0.5,2199,,,,,,,,,4344,690.5,750,,91.093,245.084,2.322,25,true,25,1.25,1.64,1.071,0.02,1.07,1.07,1,1,1,1,1,1,1.07,1.275,,,,,,,,,150,300,0,0,Fire,,field
27.480,CAST,Flamestrike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,600ms
27.520,TICK,Bleeding,,,,5,85,427,,,,,,,,750,0,,,,25,,25,1.25,,,,,,,,,,,,,1.275,0,1,67,0,0,0,0.02,0,,,,,,,
27.560,TICK,Burning,,,,10,582,5824,,,,,,,,750,4344,,,,25,,25,1.25,,,,,,,,,,,,,1.275,0,1,456.8,0,0,0,0.02,0,,,,,,,
27.720,APPLY,Burning,,,,1,,,1500,2850,90,false,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
27.720,HIT,Flamestrike,1.1,0.5,2976,,,,,,,,,4344,1000,750,,91.093,245.084,2.322,25,true,25,1.25,1.533,1.071,0.02,1.07,1.07,1,1,1,1,1,1,1,1.275,,,,,,,,,150,300,0,0,Fire,,
27.960,APPLY,Burning,,,,1,,,10000,19000,90,false,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dragon's Tooth
27.960,HIT,Dragon's Tooth,1.1,2.25,13392,,,,,,,,,4344,1000,750,,91.093,245.084,2.322,25,true,25,1.25,1.533,1.071,0.02,1.07,1.07,1,1,1,1,1,1,1,1.275,,,,,,,,,150,300,0,0,Fire,,
28.000,APPLY,Burning,,,,1,,,2500,4750,90,false,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
28.000,HIT,Flamestrike,2.1,0.7,4302,,,,,,,,,4385,1000,750,,92.501,246.115,2.352,25,true,25,1.25,1.548,1.082,0.03,1.07,1.07,1,1,1,1,1,1,1,1.288,,,,,,,,,150,300,0,0,Fire,,
28.080,CAST,Flamestrike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,600ms
28.320,APPLY,Burning,,,,1,,,1500,2850,90,false,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
28.320,HIT,Flamestrike,1.1,0.5,3073,,,,,,,,,4385,1000,750,,92.501,246.115,2.352,25,true,25,1.25,1.548,1.082,0.03,1.07,1.07,1,1,1,1,1,1,1,1.288,,,,,,,,,150,300,0,0,Fire,,
28.400,APPLY,Burning,,,,1,,,2000,3800,90,false,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyph of Storms (Fire)
28.400,HIT,Glyph of Storms (Fire),1.2,0.5,2122,,,,,,,,,4385,690.5,750,,92.501,246.115,2.352,25,true,25,1.25,1.548,1.082,0.03,1.07,1.07,1,1,1,1,1,1,1,1.288,,,,,,,,,150,300,0,0,Fire,,field
28.560,TICK,Burning,,,,13,592,7697,,,,,,,,750,4385,,,,25,,25,1.25,,,,,,,,,,,,,1.288,0,1,459.88,0,0,0,0.03,0,,,,,,,
28.600,APPLY,Burning,,,,1,,,2500,4750,90,false,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
28.600,HIT,Flamestrike,2.1,0.7,4302,,,,,,,,,4385,1000,750,,92.501,246.115,2.352,25,true,25,1.25,1.548,1.082,0.03,1.07,1.07,1,1,1,1,1,1,1,1.288,,,,,,,,,150,300,0,0,Fire,,
28.600,APPLY,Burning,,,,1,,,3000,5700,90,false,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Burning Precision
28.680,CAST,Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,480ms
29.000,HIT,Phoenix,1.1,0.75,4609,,,,,,,,,4385,1000,750,,92.501,246.115,2.352,25,true,25,1.25,1.548,1.082,0.03,1.07,1.07,1,1,1,1,1,1,1,1.288,,,,,,,,,150,300,0,0,Fire,,
29.040,APPLY,Burning,,,,2,,,6000,11400,90,false,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phoenix
29.040,HIT,Phoenix,2.1,1.7,10447,,,,,,,,,4385,1000,750,,92.501,246.115,2.352,25,true,25,1.25,1.548,1.082,0.03,1.07,1.07,1,1,1,1,1,1,1,1.288,,,,,,,,,150,300,0,0,Fire,,
29.060,HIT,Phoenix,3.1,0.75,4609,,,,,,,,,4385,1000,750,,92.501,246.115,2.352,25,true,25,1.25,1.548,1.082,0.03,1.07,1.07,1,1,1,1,1,1,1,1.288,,,,,,,,,150,300,0,0,Fire,,
29.400,APPLY,Burning,,,,1,,,2000,3800,90,false,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyph of Storms (Fire)
29.400,HIT,Glyph of Storms (Fire),1.3,0.5,2075,,,,,,,,,4344,690.5,750,,91.093,245.084,2.322,25,true,25,1.25,1.548,1.082,0.03,1.07,1.07,1,1,1,1,1,1,1,1.288,,,,,,,,,150,300,0,0,Fire,,field
29.560,TICK,Burning,,,,17,588,9998,,,,,,,,750,4344,,,,25,,25,1.25,,,,,,,,,,,,,1.288,0,1,456.8,0,0,0,0.03,0,,,,,,,
29.720,CAST,Fire Grab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,560ms
30.200,HIT,Fire Grab,1.1,3.5,21037,,,,,,,,,4344,1000,750,,91.093,245.084,2.322,25,true,25,1.25,1.548,1.082,0.03,1.07,1.07,1,1,1,1,1,1,1,1.288,,,,,,,,,150,300,0,0,Fire,,
30.280,CAST,Dragon's Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,680ms
30.280,SWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire→Earth
30.280,HIT,Earth Attunement,1.1,0,0,,,,,,,,,4044,1100,750,,91.093,245.084,2.322,25,true,25,1.25,1.548,1.082,0.03,1.07,1.07,1,1,1,1,1,1,1,1.288,,,,,,,,,0,150,0,0,Earth,,
30.400,APPLY,Burning,,,,1,,,2000,3800,90,false,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyph of Storms (Fire)
30.400,HIT,Glyph of Storms (Fire),1.4,0.5,2075,,,,,,,,,4344,690.5,750,,91.093,245.084,2.322,25,true,25,1.25,1.548,1.082,0.03,1.07,1.07,1,1,1,1,1,1,1,1.288,,,,,,,,,150,300,0,0,Fire,,field
30.560,TICK,Burning,,,,18,559,10065,,,,,,,,750,4044,,,,25,,25,1.25,,,,,,,,,,,,,1.288,0,1,434.3,0,0,0,0.03,0,,,,,,,
31.080,CAST,Earthquake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Earth,,680ms
31.400,APPLY,Burning,,,,1,,,2000,3800,90,false,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyph of Storms (Fire)
31.400,HIT,Glyph of Storms (Fire),1.5,0.5,2075,,,,,,,,,4344,690.5,750,,91.093,245.084,2.322,25,true,25,1.25,1.548,1.082,0.03,1.07,1.07,1,1,1,1,1,1,1,1.288,,,,,,,,,150,300,0,0,Fire,,field
31.560,HIT,Earthquake,1.1,3,16786,,,,,,,,,4044,1000,750,,91.093,245.084,2.322,25,true,25,1.25,1.548,1.082,0.03,1.07,1.07,1,1,1,1,1,1,1,1.288,,,,,,,,,0,150,0,0,Earth,,
31.560,TICK,Burning,,,,16,590,9439,,,,,,,,750,4304,,,,25,,25,1.25,,,,,,,,,,,,,1.3,0,1,453.8,0,0,0,0.04,0,,,,,,,
31.760,CAST,Rock Barrier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Earth,,760ms
32.400,APPLY,Burning,,,,1,,,2000,3800,90,false,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyph of Storms (Fire)
32.400,HIT,Glyph of Storms (Fire),1.6,0.5,2407,,,,,,,,,4604,690.5,750,,100,251.613,2.516,25,true,25,1.25,1.563,1.092,0.04,1.07,1.07,1,1,1,1,1,1,1,1.3,,,,,,,,,150,300,0,0,Fire,,field
32.520,CAST,Hurl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Earth,,0ms
32.520,CAST,Dust Devil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Earth,,320ms
32.520,HIT,Rock Barrier,1.1,0,0,,,,,,,,,4304,1000,750,,100,251.613,2.516,25,true,25,1.25,1.563,1.092,0.04,1.07,1.07,1,1,1,1,1,1,1,1.3,,,,,,,,,0,150,0,0,Earth,,
32.560,TICK,Burning,,,,16,590,9439,,,,,,,,750,4304,,,,25,,25,1.25,,,,,,,,,,,,,1.3,0,1,453.8,0,0,0,0.04,0,,,,,,,
32.680,HIT,Dust Devil,1.1,0.4,2607,,,,,,,,,4304,1000,750,,100,251.613,2.516,25,true,25,1.25,1.563,1.092,0.04,1.07,1.07,1,1,1,1,1,1,1,1.3,,,,,,,,,0,150,0,0,Earth,,
32.820,APPLY,Bleeding,,,,1,,,8000,8000,0,false,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hurl
32.820,HIT,Hurl,1.1,0.44,2867,,,,,,,,,4304,1000,750,,100,251.613,2.516,25,true,25,1.25,1.563,1.092,0.04,1.07,1.07,1,1,1,1,1,1,1,1.3,,,,,,,,,0,150,0,0,Earth,,
32.820,APPLY,Burning,,,,1,,,1000,1900,90,false,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Combo (Fire/Projectile)
32.840,CAST,Churning Earth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Earth,,960ms
32.840,SWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Earth→Air
32.840,CAST,Lightning Strike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Air,,0ms
32.840,HIT,Air Attunement,1.1,0,0,,,,,,,,,4304,1100,750,,100,261.613,2.616,25,true,25,1.25,1.563,1.092,0.04,1.07,1.07,1,1,1,1,1,1,1,1.3,,,,,,,,,0,150,0,0,Air,,
32.840,HIT,Electric Discharge,1.1,0.35,2263,,,,,,,,,4304,690.5,750,,100,361.613,3.616,25,true,25,1.25,1.563,1.092,0.04,1.07,1.07,1,1,1,1,1,1,1,1.3,,,,,,,,,0,150,0,0,Air,,
32.840,HIT,Lightning Strike,1.1,1.2,8131,,,,,,,,,4304,1000,750,,100,261.613,2.616,25,true,25,1.25,1.563,1.092,0.04,1.07,1.07,1,1,1,1,1,1,1,1.3,,,,,,,,,0,150,0,0,Air,,
32.880,APPLY,Burning,,,,1,,,10000,19000,90,false,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dragon's Tooth
32.880,HIT,Dragon's Tooth,1.1,2.25,15685,,,,,,,,,4604,1000,750,,100,251.613,2.516,25,true,25,1.25,1.563,1.092,0.04,1.07,1.07,1,1,1,1,1,1,1,1.3,,,,,,,,,150,300,0,0,Fire,,
32.880,APPLY,Bleeding,,,,6,,,6000,6000,0,false,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bloodstone Explosion
32.880,HIT,Bloodstone Explosion,1.1,3,15451,,,,,,,,,4604,690.5,750,,100,251.613,2.516,25,true,25,1.25,1.672,1.092,0.04,1.07,1.07,1,1,1,1,1,1,1.07,1.3,,,,,,,,,150,300,0,0,Fire,,
33.020,APPLY,Bleeding,,,,1,,,8000,8000,0,false,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hurl
33.020,HIT,Hurl,2.1,0.44,3068,,,,,,,,,4304,1000,750,,100,251.613,2.516,25,true,25,1.25,1.672,1.092,0.04,1.07,1.07,1,1,1,1,1,1,1.07,1.3,,,,,,,,,0,150,0,0,Earth,,
33.020,APPLY,Burning,,,,1,,,1000,1900,90,false,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Combo (Fire/Projectile)
33.220,APPLY,Bleeding,,,,1,,,8000,8000,0,false,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hurl
33.220,HIT,Hurl,3.1,0.44,2784,,,,,,,,,4126,1000,750,,93.909,247.146,2.382,25,true,25,1.25,1.672,1.092,0.04,1.07,1.07,1,1,1,1,1,1,1.07,1.3,,,,,,,,,0,150,0,0,Earth,,
33.220,APPLY,Burning,,,,1,,,1000,1900,90,false,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Combo (Fire/Projectile)
33.400,APPLY,Burning,,,,1,,,2000,3800,90,false,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyph of Storms (Fire)
33.400,HIT,Glyph of Storms (Fire),1.7,0.5,2344,,,,,,,,,4426,690.5,750,,93.909,247.146,2.382,25,true,25,1.25,1.672,1.092,0.04,1.07,1.07,1,1,1,1,1,1,1.07,1.3,,,,,,,,,150,300,0,0,Fire,,field
33.420,APPLY,Bleeding,,,,1,,,8000,8000,0,false,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hurl
33.420,HIT,Hurl,4.1,0.44,2784,,,,,,,,,4126,1000,750,,93.909,247.146,2.382,25,true,25,1.25,1.672,1.092,0.04,1.07,1.07,1,1,1,1,1,1,1.07,1.3,,,,,,,,,0,150,0,0,Earth,,
33.420,APPLY,Burning,,,,1,,,1000,1900,90,false,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Combo (Fire/Projectile)
33.560,TICK,Burning,,,,18,573,10307,,,,,,,,750,4126,,,,25,,25,1.25,,,,,,,,,,,,,1.3,0,1,440.45,0,0,0,0.04,0,,,,,,,
33.620,APPLY,Bleeding,,,,1,,,8000,8000,0,false,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hurl
33.620,HIT,Hurl,5.1,0.44,2784,,,,,,,,,4126,1000,750,,93.909,247.146,2.382,25,true,25,1.25,1.672,1.092,0.04,1.07,1.07,1,1,1,1,1,1,1.07,1.3,,,,,,,,,0,150,0,0,Earth,,
33.620,APPLY,Burning,,,,1,,,3000,5700,90,false,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Burning Precision
33.620,APPLY,Burning,,,,1,,,1000,1900,90,false,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Combo (Fire/Projectile)
33.640,APPLY,Bleeding,,,,10,,,8000,8000,0,false,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Churning Earth
33.640,HIT,Churning Earth,1.1,3,18983,,,,,,,,,4126,1000,750,,93.909,247.146,2.382,25,true,25,1.25,1.672,1.092,0.04,1.07,1.07,1,1,1,1,1,1,1.07,1.3,,,,,,,,,0,150,0,0,Earth,,
33.680,HIT,Dust Devil,2.1,0.4,2531,,,,,,,,,4126,1000,750,,93.909,247.146,2.382,25,true,25,1.25,1.672,1.092,0.04,1.07,1.07,1,1,1,1,1,1,1.07,1.3,,,,,,,,,0,150,0,0,Earth,,
33.800,CAST,Signet of Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Air,,520ms
33.820,TICK,Bleeding,,,,21,87,1829,,,,,,,,750,0,,,,25,,25,1.25,,,,,,,,,,,,,1.3,0,1,67,0,0,0,0.04,0,,,,,,,
34.240,APPLY,Burning,,,,2,,,10000,19000,90,false,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Signet of Fire
34.240,HIT,Signet of Fire,1.1,0.5,2271,,,,,,,,,4126,690.5,750,,93.909,257.146,2.476,25,true,25,1.25,1.672,1.092,0.04,1.07,1.07,1,1,1,1,1,1,1.07,1.3,,,,,,,,,0,150,0,0,Air,,
34.320,CAST,Ride the Lightning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Air,,120ms
34.400,APPLY,Burning,,,,1,,,2000,3800,90,false,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyph of Storms (Fire)
34.400,HIT,Glyph of Storms (Fire),1.8,0.5,2344,,,,,,,,,4426,690.5,750,,93.909,247.146,2.382,25,true,25,1.25,1.672,1.092,0.04,1.07,1.07,1,1,1,1,1,1,1.07,1.3,,,,,,,,,150,300,0,0,Fire,,field
34.400,HIT,Ride the Lightning,1.1,1.5,9866,,,,,,,,,4126,1000,750,,93.909,257.146,2.476,25,true,25,1.25,1.672,1.092,0.04,1.07,1.07,1,1,1,1,1,1,1.07,1.3,,,,,,,,,0,150,0,0,Air,,
34.440,SWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Air→Water
34.440,CAST,Shatterstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Water,,400ms
34.440,HIT,Water Attunement,1.1,0,0,,,,,,,,,4126,1100,750,,93.909,247.146,2.382,25,true,25,1.25,1.672,1.092,0.04,1.07,1.07,1,1,1,1,1,1,1.07,1.3,,,,,,,,,0,150,0,0,Water,,
34.560,TICK,Burning,,,,19,573,10879,,,,,,,,750,4126,,,,25,,25,1.25,,,,,,,,,,,,,1.3,0,1,440.45,0,0,0,0.04,0,,,,,,,
34.680,HIT,Dust Devil,3.1,0.4,2531,,,,,,,,,4126,1000,750,,93.909,247.146,2.382,25,true,25,1.25,1.672,1.092,0.04,1.07,1.07,1,1,1,1,1,1,1.07,1.3,,,,,,,,,0,150,0,0,Earth,,
34.800,HIT,Shatterstone,1.1,0.8,5062,,,,,,,,,4126,1000,750,,93.909,247.146,2.382,25,true,25,1.25,1.672,1.092,0.04,1.07,1.07,1,1,1,1,1,1,1.07,1.3,,,,,,,,,0,150,0,0,Water,,
34.820,TICK,Bleeding,,,,21,87,1829,,,,,,,,750,0,,,,25,,25,1.25,,,,,,,,,,,,,1.3,0,1,67,0,0,0,0.04,0,,,,,,,
34.840,CAST,Water Trident,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Water,,680ms
35.360,HIT,Water Trident,1.1,2.4,15187,,,,,,,,,4126,1000,750,,93.909,247.146,2.382,25,true,25,1.25,1.672,1.092,0.04,1.07,1.07,1,1,1,1,1,1,1.07,1.3,,,,,,,,,0,150,0,0,Water,,
35.400,APPLY,Burning,,,,1,,,2000,3800,90,false,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyph of Storms (Fire)
35.400,HIT,Glyph of Storms (Fire),1.9,0.5,2344,,,,,,,,,4426,690.5,750,,93.909,247.146,2.382,25,true,25,1.25,1.672,1.092,0.04,1.07,1.07,1,1,1,1,1,1,1.07,1.3,,,,,,,,,150,300,0,0,Fire,,field
35.480,HIT,Shatterstone,2.1,0.8,5062,,,,,,,,,4126,1000,750,,93.909,247.146,2.382,25,true,25,1.25,1.672,1.092,0.04,1.07,1.07,1,1,1,1,1,1,1.07,1.3,,,,,,,,,0,150,0,0,Water,,
35.520,CAST,Frost Aura,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Water,,0ms
35.520,CAST,Ice Shards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Water,,560ms
35.520,HIT,Frost Aura,1.1,0,0,,,,,,,,,4304,1000,750,,100,251.613,2.516,25,true,25,1.25,1.672,1.092,0.04,1.07,1.07,1,1,1,1,1,1,1.07,1.3,,,,,,,,,0,150,0,0,Water,,
35.560,TICK,Burning,,,,14,590,8259,,,,,,,,750,4304,,,,25,,25,1.25,,,,,,,,,,,,,1.3,0,1,453.8,0,0,0,0.04,0,,,,,,,
35.820,TICK,Bleeding,,,,21,87,1829,,,,,,,,750,0,,,,25,,25,1.25,,,,,,,,,,,,,1.3,0,1,67,0,0,0,0.04,0,,,,,,,
36.000,HIT,Ice Shards,1.1,0.4,2789,,,,,,,,,4304,1000,750,,100,251.613,2.516,25,true,25,1.25,1.672,1.092,0.04,1.07,1.07,1,1,1,1,1,1,1.07,1.3,,,,,,,,,0,150,0,0,Water,,
36.000,HIT,Ice Shards,1.2,0.4,2789,,,,,,,,,4304,1000,750,,100,251.613,2.516,25,true,25,1.25,1.672,1.092,0.04,1.07,1.07,1,1,1,1,1,1,1.07,1.3,,,,,,,,,0,150,0,0,Water,,
36.000,HIT,Ice Shards,1.3,0.4,2789,,,,,,,,,4304,1000,750,,100,251.613,2.516,25,true,25,1.25,1.672,1.092,0.04,1.07,1.07,1,1,1,1,1,1,1.07,1.3,,,,,,,,,0,150,0,0,Water,,
36.080,CAST,Ice Shards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Water,,560ms
36.400,APPLY,Burning,,,,1,,,2000,3800,90,false,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyph of Storms (Fire)
36.400,HIT,Glyph of Storms (Fire),1.10,0.5,2575,,,,,,,,,4604,690.5,750,,100,251.613,2.516,25,true,25,1.25,1.672,1.092,0.04,1.07,1.07,1,1,1,1,1,1,1.07,1.3,,,,,,,,,150,300,0,0,Fire,,field
36.560,HIT,Ice Shards,1.1,0.4,2789,,,,,,,,,4304,1000,750,,100,251.613,2.516,25,true,25,1.25,1.672,1.092,0.04,1.07,1.07,1,1,1,1,1,1,1.07,1.3,,,,,,,,,0,150,0,0,Water,,
36.560,HIT,Ice Shards,1.2,0.4,2789,,,,,,,,,4304,1000,750,,100,251.613,2.516,25,true,25,1.25,1.672,1.092,0.04,1.07,1.07,1,1,1,1,1,1,1.07,1.3,,,,,,,,,0,150,0,0,Water,,
36.560,HIT,Ice Shards,1.3,0.4,2789,,,,,,,,,4304,1000,750,,100,251.613,2.516,25,true,25,1.25,1.672,1.092,0.04,1.07,1.07,1,1,1,1,1,1,1.07,1.3,,,,,,,,,0,150,0,0,Water,,
36.560,TICK,Burning,,,,14,590,8259,,,,,,,,750,4304,,,,25,,25,1.25,,,,,,,,,,,,,1.3,0,1,453.8,0,0,0,0.04,0,,,,,,,
36.640,CAST,Water Trident,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Water,,680ms
36.820,TICK,Bleeding,,,,21,87,1829,,,,,,,,750,0,,,,25,,25,1.25,,,,,,,,,,,,,1.3,0,1,67,0,0,0,0.04,0,,,,,,,
37.160,HIT,Water Trident,1.1,2.4,16735,,,,,,,,,4304,1000,750,,100,251.613,2.516,25,true,25,1.25,1.672,1.092,0.04,1.07,1.07,1,1,1,1,1,1,1.07,1.3,,,,,,,,,0,150,0,0,Water,,
37.320,CAST,Shatterstone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Water,,400ms
37.400,APPLY,Burning,,,,1,,,2000,3800,90,false,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyph of Storms (Fire)
37.400,HIT,Glyph of Storms (Fire),1.11,0.5,2575,,,,,,,,,4604,690.5,750,,100,251.613,2.516,25,true,25,1.25,1.672,1.092,0.04,1.07,1.07,1,1,1,1,1,1,1.07,1.3,,,,,,,,,150,300,0,0,Fire,,field
37.560,TICK,Burning,,,,14,590,8259,,,,,,,,750,4304,,,,25,,25,1.25,,,,,,,,,,,,,1.3,0,1,453.8,0,0,0,0.04,0,,,,,,,
37.680,HIT,Shatterstone,1.1,0.8,5578,,,,,,,,,4304,1000,750,,100,251.613,2.516,25,true,25,1.25,1.672,1.092,0.04,1.07,1.07,1,1,1,1,1,1,1.07,1.3,,,,,,,,,0,150,0,0,Water,,
37.720,CAST,Ice Shards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Water,,560ms
37.820,TICK,Bleeding,,,,21,87,1829,,,,,,,,750,0,,,,25,,25,1.25,,,,,,,,,,,,,1.3,0,1,67,0,0,0,0.04,0,,,,,,,
38.200,HIT,Ice Shards,1.1,0.4,2789,,,,,,,,,4304,1000,750,,100,251.613,2.516,25,true,25,1.25,1.672,1.092,0.04,1.07,1.07,1,1,1,1,1,1,1.07,1.3,,,,,,,,,0,150,0,0,Water,,
38.200,HIT,Ice Shards,1.2,0.4,2789,,,,,,,,,4304,1000,750,,100,251.613,2.516,25,true,25,1.25,1.672,1.092,0.04,1.07,1.07,1,1,1,1,1,1,1.07,1.3,,,,,,,,,0,150,0,0,Water,,
38.200,HIT,Ice Shards,1.3,0.4,2789,,,,,,,,,4304,1000,750,,100,251.613,2.516,25,true,25,1.25,1.672,1.092,0.04,1.07,1.07,1,1,1,1,1,1,1.07,1.3,,,,,,,,,0,150,0,0,Water,,
38.280,SWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Water→Fire
38.280,CAST,Dragon's Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,680ms
38.280,HIT,Fire Attunement,1.1,0,0,,,,,,,,,4604,1100,750,,100,251.613,2.516,25,true,25,1.25,1.672,1.092,0.04,1.07,1.07,1,1,1,1,1,1,1.07,1.3,,,,,,,,,150,300,0,0,Fire,,
