Time,Type,Skill/Condition,Hit#,Coeff,StrikeDmg,Stacks,PerStack,CondTotal,BaseDurMs,AdjDurMs,DurBonus%,WeaversProwess,ActiveTotal,Power,WeaponStr,CondDmg,InfernoPower,CritCh%,CritDmg%,CritMul,Might,Fury,VulnStacks,VulnMul,StrikeMul,BaseStrike,AddStrike,PyroMul,StormMul,BoltMul,SerratedMul,FieryMightMul,PiercingMul,FlowLikeWaterMul,ZapMul,RelicStrikeMul,CondMul,SigilCondAdd,SigilCondMul,BaseTick,TempAria,TranscTemp,ElemRage,EmpAuras,FamProwess,EmpFlame,PowOvr,PolyPow,PolyFer,Att,Att2,Extra
50.600,HIT,Rock Barrier,1.1,0,0,,,,,,,,,3111,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,0,0,200,0,Earth,Fire,
50.680,APPLY,Burning,,,,1,,,3000,6000,100.07,true,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wildfire
50.680,HIT,Wildfire,1.3,0.44,1193,,,,,,,,,3261,900,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Fire,field
50.900,APPLY,Bleeding,,,,1,,,8000,16000,100.07,true,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hurl
50.900,HIT,Hurl,1.1,0.44,1264,,,,,,,,,3111,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,0,0,200,0,Earth,Fire,
50.900,APPLY,Bleeding,,,,1,,,6000,12000,100.07,true,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sigil of Earth
50.900,APPLY,Burning,,,,1,,,3000,6000,100.07,true,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Burning Precision
50.900,APPLY,Burning,,,,1,,,1000,2000,100.07,true,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Combo (Fire/Projectile)
50.960,TICK,Torment,,,,3,393,1180,,,,,,,,2818,0,,,,25,,25,1.25,,,,,,,,,,,,,1.378,0,1.05,285.42,0,0,0.05,0,0,,,,,,,
51.000,TICK,Burning,,,,27,782,21127,,,,,,,,2818,0,,,,25,,25,1.25,,,,,,,,,,,,,1.378,0,1.05,567.79,0,0,0.05,0,0,,,,,,,
51.100,APPLY,Bleeding,,,,1,,,8000,16000,100.07,true,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hurl
51.100,HIT,Hurl,2.1,0.44,1264,,,,,,,,,3111,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,0,0,200,0,Earth,Fire,
51.100,APPLY,Burning,,,,1,,,1000,2000,100.07,true,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Combo (Fire/Projectile)
51.160,APPLY,Burning,,,,1,,,10000,20000,100.07,true,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dragon's Tooth
51.160,HIT,Dragon's Tooth,1.1,2.25,6778,,,,,,,,,3261,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Fire,
51.300,APPLY,Bleeding,,,,1,,,8000,16000,100.07,true,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hurl
51.300,HIT,Hurl,3.1,0.44,1264,,,,,,,,,3111,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,0,0,200,0,Earth,Fire,
51.300,APPLY,Burning,,,,1,,,1000,2000,100.07,true,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Combo (Fire/Projectile)
51.320,APPLY,Bleeding,,,,1,,,6000,12000,100.07,true,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stone Shards
51.320,HIT,Stone Shards,1.1,0.5,1437,,,,,,,,,3111,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,0,0,200,0,Earth,Fire,
51.440,TICK,Bleeding,,,,50,263,13167,,,,,,,,2818,0,,,,25,,25,1.25,,,,,,,,,,,,,1.378,0,1.05,191.08,0,0,0.05,0,0,,,,,,,
51.500,APPLY,Bleeding,,,,1,,,8000,16000,100.07,true,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hurl
51.500,HIT,Hurl,4.1,0.44,1264,,,,,,,,,3111,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,0,0,200,0,Earth,Fire,
51.500,APPLY,Burning,,,,1,,,1000,2000,100.07,true,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Combo (Fire/Projectile)
51.600,APPLY,Bleeding,,,,1,,,6000,12000,100.07,true,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stone Shards
51.600,HIT,Stone Shards,2.1,0.5,1437,,,,,,,,,3111,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,0,0,200,0,Earth,Fire,
51.680,APPLY,Burning,,,,1,,,3000,6000,100.07,true,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wildfire
51.680,HIT,Wildfire,1.4,0.44,1193,,,,,,,,,3261,900,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Fire,field
51.700,APPLY,Bleeding,,,,1,,,8000,16000,100.07,true,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hurl
51.700,HIT,Hurl,5.1,0.44,1264,,,,,,,,,3111,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,0,0,200,0,Earth,Fire,
51.700,APPLY,Burning,,,,1,,,1000,2000,100.07,true,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Combo (Fire/Projectile)
51.840,APPLY,Bleeding,,,,1,,,6000,12000,100.07,true,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stone Shards
51.840,HIT,Stone Shards,3.1,0.5,1437,,,,,,,,,3111,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,0,0,200,0,Earth,Fire,
51.960,TICK,Torment,,,,3,393,1180,,,,,,,,2818,0,,,,25,,25,1.25,,,,,,,,,,,,,1.378,0,1.05,285.42,0,0,0.05,0,0,,,,,,,
52.000,TICK,Burning,,,,29,782,22692,,,,,,,,2818,0,,,,25,,25,1.25,,,,,,,,,,,,,1.378,0,1.05,567.79,0,0,0.05,0,0,,,,,,,
52.440,TICK,Bleeding,,,,49,263,12903,,,,,,,,2818,0,,,,25,,25,1.25,,,,,,,,,,,,,1.378,0,1.05,191.08,0,0,0.05,0,0,,,,,,,
52.640,CAST,Fracturing Strike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Earth,,920ms
52.680,APPLY,Burning,,,,1,,,3000,6000,100.07,true,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wildfire
52.680,HIT,Wildfire,1.5,0.44,1193,,,,,,,,,3261,900,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Fire,field
52.880,APPLY,Burning,,,,1,,,2000,4000,100.07,true,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fracturing Strike
52.880,HIT,Fracturing Strike,1.1,1.2,3449,,,,,,,,,3111,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,0,0,200,0,Earth,Fire,
52.960,TICK,Torment,,,,3,393,1180,,,,,,,,2818,0,,,,25,,25,1.25,,,,,,,,,,,,,1.378,0,1.05,285.42,0,0,0.05,0,0,,,,,,,
53.000,TICK,Burning,,,,25,782,19562,,,,,,,,2818,0,,,,25,,25,1.25,,,,,,,,,,,,,1.378,0,1.05,567.79,0,0,0.05,0,0,,,,,,,
53.440,TICK,Bleeding,,,,44,263,11587,,,,,,,,2818,0,,,,25,,25,1.25,,,,,,,,,,,,,1.378,0,1.05,191.08,0,0,0.05,0,0,,,,,,,
53.480,APPLY,Burning,,,,1,,,2000,4000,100.07,true,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fracturing Strike
53.480,HIT,Fracturing Strike,2.1,1.2,3449,,,,,,,,,3111,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,0,0,200,0,Earth,Fire,
53.480,APPLY,Bleeding,,,,1,,,6000,12000,100.07,true,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sigil of Earth
53.560,APPLY,Burning,,,,2,,,4000,8000,100.07,true,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunspot
53.560,SWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Earth/Fire→Fire/Earth
53.560,CAST,Signet of Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,520ms
53.560,HIT,Fire Attunement,1.1,0,0,,,,,,,,,3261,1100,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Earth,
53.560,HIT,Sunspot,1.1,0.6,855,,,,,,,,,3261,690.5,2818,,0,150,1,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,,
53.680,APPLY,Burning,,,,1,,,3000,6000,100.07,true,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wildfire
53.680,HIT,Wildfire,1.6,0.44,1193,,,,,,,,,3261,900,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Fire,field
53.960,TICK,Torment,,,,3,393,1180,,,,,,,,2818,0,,,,25,,25,1.25,,,,,,,,,,,,,1.378,0,1.05,285.42,0,0,0.05,0,0,,,,,,,
54.000,APPLY,Burning,,,,2,,,10000,20000,100.07,true,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Signet of Fire
54.000,HIT,Signet of Fire,1.1,0.5,1040,,,,,,,,,3261,690.5,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Earth,
54.000,TICK,Burning,,,,27,782,21127,,,,,,,,2818,0,,,,25,,25,1.25,,,,,,,,,,,,,1.378,0,1.05,567.79,0,0,0.05,0,0,,,,,,,
54.080,CAST,Dust Storm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,840ms
54.440,TICK,Bleeding,,,,38,263,10007,,,,,,,,2818,0,,,,25,,25,1.25,,,,,,,,,,,,,1.378,0,1.05,191.08,0,0,0.05,0,0,,,,,,,
54.680,APPLY,Burning,,,,1,,,3000,6000,100.07,true,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wildfire
54.680,HIT,Wildfire,1.7,0.44,1193,,,,,,,,,3261,900,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Fire,field
54.920,CAST,Signet of Earth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,520ms
54.960,TICK,Torment,,,,3,393,1180,,,,,,,,2818,0,,,,25,,25,1.25,,,,,,,,,,,,,1.378,0,1.05,285.42,0,0,0.05,0,0,,,,,,,
55.000,TICK,Burning,,,,23,782,17997,,,,,,,,2818,0,,,,25,,25,1.25,,,,,,,,,,,,,1.378,0,1.05,567.79,0,0,0.05,0,0,,,,,,,
55.360,APPLY,Bleeding,,,,4,,,9000,18000,100.07,true,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Signet of Earth
55.360,HIT,Signet of Earth,1.1,0.5,1040,,,,,,,,,3261,690.5,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Earth,
55.360,APPLY,Bleeding,,,,3,,,10000,20000,100.07,true,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strength of Stone
55.440,CAST,Dragon's Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,680ms
55.440,TICK,Bleeding,,,,38,263,10007,,,,,,,,2818,0,,,,25,,25,1.25,,,,,,,,,,,,,1.378,0,1.05,191.08,0,0,0.05,0,0,,,,,,,
55.640,APPLY,Bleeding,,,,2,,,10000,20000,100.07,true,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dust Storm
55.640,HIT,Dust Storm,1.1,0.3,813,,,,,,,,,3261,900,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Earth,
55.680,APPLY,Burning,,,,1,,,3000,6000,100.07,true,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wildfire
55.680,HIT,Wildfire,1.8,0.44,1193,,,,,,,,,3261,900,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Fire,field
55.960,TICK,Torment,,,,3,393,1180,,,,,,,,2818,0,,,,25,,25,1.25,,,,,,,,,,,,,1.378,0,1.05,285.42,0,0,0.05,0,0,,,,,,,
56.000,TICK,Burning,,,,23,782,17997,,,,,,,,2818,0,,,,25,,25,1.25,,,,,,,,,,,,,1.378,0,1.05,567.79,0,0,0.05,0,0,,,,,,,
56.120,CAST,Flamestrike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,600ms
56.360,APPLY,Burning,,,,1,,,1500,3000,100.07,true,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
56.360,HIT,Flamestrike,1.1,0.5,1506,,,,,,,,,3261,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Earth,
56.360,APPLY,Bleeding,,,,1,,,6000,12000,100.07,true,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sigil of Earth
56.360,APPLY,Burning,,,,1,,,3000,6000,100.07,true,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Burning Precision
56.440,TICK,Bleeding,,,,39,263,10270,,,,,,,,2818,0,,,,25,,25,1.25,,,,,,,,,,,,,1.378,0,1.05,191.08,0,0,0.05,0,0,,,,,,,
56.640,APPLY,Burning,,,,1,,,2500,5000,100.07,true,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
56.640,HIT,Flamestrike,2.1,0.7,2109,,,,,,,,,3261,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Earth,
56.720,APPLY,Bleeding,,,,2,,,10000,20000,100.07,true,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dust Storm
56.720,HIT,Dust Storm,2.1,0.3,813,,,,,,,,,3261,900,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Earth,
56.760,APPLY,Burning,,,,2,,,4000,8000,100.07,true,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sunspot
56.760,SWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire/Earth→Fire/Fire
56.760,CAST,Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,480ms
56.760,HIT,Fire Attunement,1.1,0,0,,,,,,,,,3261,1100,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Fire,
56.760,HIT,Sunspot,1.1,0.6,855,,,,,,,,,3261,690.5,2818,,0,150,1,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,,
56.960,TICK,Torment,,,,3,393,1180,,,,,,,,2818,0,,,,25,,25,1.25,,,,,,,,,,,,,1.378,0,1.05,285.42,0,0,0.05,0,0,,,,,,,
57.000,TICK,Burning,,,,25,782,19562,,,,,,,,2818,0,,,,25,,25,1.25,,,,,,,,,,,,,1.378,0,1.05,567.79,0,0,0.05,0,0,,,,,,,
57.080,HIT,Phoenix,1.1,0.75,2259,,,,,,,,,3261,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Fire,
57.120,APPLY,Burning,,,,2,,,6000,10804,80.07,false,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phoenix
57.120,HIT,Phoenix,2.1,1.7,5121,,,,,,,,,3261,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Fire,
57.140,HIT,Phoenix,3.1,0.75,2259,,,,,,,,,3261,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Fire,
57.240,CAST,Flamestrike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,600ms
57.440,TICK,Bleeding,,,,33,263,8690,,,,,,,,2818,0,,,,25,,25,1.25,,,,,,,,,,,,,1.378,0,1.05,191.08,0,0,0.05,0,0,,,,,,,
57.480,APPLY,Burning,,,,1,,,1500,2701,80.07,false,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
57.480,HIT,Flamestrike,1.1,0.5,1506,,,,,,,,,3261,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Fire,
57.640,APPLY,Bleeding,,,,2,,,10000,18007,80.07,false,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dust Storm
57.640,HIT,Dust Storm,3.1,0.3,813,,,,,,,,,3261,900,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Earth,
57.760,APPLY,Burning,,,,1,,,2500,4502,80.07,false,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
57.760,HIT,Flamestrike,2.1,0.7,2109,,,,,,,,,3261,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Fire,
57.840,CAST,Flamestrike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,600ms
58.000,TICK,Burning,,,,25,782,19562,,,,,,,,2818,0,,,,25,,25,1.25,,,,,,,,,,,,,1.378,0,1.05,567.79,0,0,0.05,0,0,,,,,,,
58.040,APPLY,Burning,,,,1,,,10000,18007,80.07,false,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dragon's Tooth
58.040,HIT,Dragon's Tooth,1.1,2.25,6778,,,,,,,,,3261,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Earth,
58.080,APPLY,Burning,,,,1,,,1500,2701,80.07,false,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
58.080,HIT,Flamestrike,1.1,0.5,1506,,,,,,,,,3261,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Fire,
58.360,APPLY,Burning,,,,1,,,2500,4502,80.07,false,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
58.360,HIT,Flamestrike,2.1,0.7,2109,,,,,,,,,3261,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Fire,
58.360,APPLY,Bleeding,,,,1,,,6000,10804,80.07,false,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sigil of Earth
58.360,APPLY,Bleeding,,,,3,,,10000,18007,80.07,false,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Strength of Stone
58.440,CAST,Flamestrike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,600ms
58.440,TICK,Bleeding,,,,39,263,10270,,,,,,,,2818,0,,,,25,,25,1.25,,,,,,,,,,,,,1.378,0,1.05,191.08,0,0,0.05,0,0,,,,,,,
58.680,APPLY,Burning,,,,1,,,1500,2701,80.07,false,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
58.680,HIT,Flamestrike,1.1,0.5,1506,,,,,,,,,3261,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Fire,
58.720,APPLY,Bleeding,,,,2,,,10000,18007,80.07,false,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dust Storm
58.720,HIT,Dust Storm,4.1,0.3,813,,,,,,,,,3261,900,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Earth,
58.960,APPLY,Burning,,,,1,,,2500,4502,80.07,false,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
58.960,HIT,Flamestrike,2.1,0.7,2109,,,,,,,,,3261,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Fire,
59.000,TICK,Burning,,,,27,782,21127,,,,,,,,2818,0,,,,25,,25,1.25,,,,,,,,,,,,,1.378,0,1.05,567.79,0,0,0.05,0,0,,,,,,,
59.040,CAST,Flamestrike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,600ms
59.280,APPLY,Burning,,,,1,,,1500,2701,80.07,false,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
59.280,HIT,Flamestrike,1.1,0.5,1506,,,,,,,,,3261,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Fire,
59.440,TICK,Bleeding,,,,40,263,10533,,,,,,,,2818,0,,,,25,,25,1.25,,,,,,,,,,,,,1.378,0,1.05,191.08,0,0,0.05,0,0,,,,,,,
59.560,APPLY,Burning,,,,1,,,2500,4502,80.07,false,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
59.560,HIT,Flamestrike,2.1,0.7,2109,,,,,,,,,3261,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Fire,
59.640,CAST,Flamestrike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,600ms
59.640,APPLY,Bleeding,,,,2,,,10000,18007,80.07,false,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dust Storm
59.640,HIT,Dust Storm,5.1,0.3,813,,,,,,,,,3261,900,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Earth,
59.880,APPLY,Burning,,,,1,,,1500,2701,80.07,false,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
59.880,HIT,Flamestrike,1.1,0.5,1506,,,,,,,,,3261,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Fire,
60.000,TICK,Burning,,,,28,782,21910,,,,,,,,2818,0,,,,25,,25,1.25,,,,,,,,,,,,,1.378,0,1.05,567.79,0,0,0.05,0,0,,,,,,,
60.160,APPLY,Burning,,,,1,,,2500,4502,80.07,false,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
60.160,HIT,Flamestrike,2.1,0.7,2109,,,,,,,,,3261,1000,2818,,92,150,1.46,25,true,25,1.25,1.643,1.17,0.17,1.07,1,1,1.05,1,1,1,1,1,1.641,,,,,,,,,150,0,200,0,Fire,Fire,
60.240,CAST,Primordial Stance (Fire),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,0ms
60.240,CAST,Dragon's Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,680ms
60.440,TICK,Bleeding,,,,38,263,10007,,,,,,,,2818,0,,,,25,,25,1.25,,,,,,,,,,,,,1.378,0,1.05,191.08,0,0,0.05,0,0,,,,,,,
60.720,APPLY,Bleeding,,,,2,,,10000,18007,80.07,false,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dust Storm
