Time,Type,Skill/Condition,Hit#,Coeff,StrikeDmg,Stacks,PerStack,CondTotal,BaseDurMs,AdjDurMs,DurBonus%,WeaversProwess,ActiveTotal,Power,WeaponStr,CondDmg,InfernoPower,CritCh%,CritDmg%,CritMul,Might,Fury,VulnStacks,VulnMul,StrikeMul,BaseStrike,AddStrike,PyroMul,StormMul,BoltMul,SerratedMul,FieryMightMul,PiercingMul,FlowLikeWaterMul,ZapMul,RelicStrikeMul,CondMul,SigilCondAdd,SigilCondMul,BaseTick,TempAria,TranscTemp,ElemRage,EmpAuras,FamProwess,EmpFlame,PowOvr,PolyPow,PolyFer,Att,Att2,Extra
32.997,CAST,Earthquake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Earth,,680ms
32.998,TICK,Burning,,,,15,646,9688,,,,,,,,750,3765,,,,25,,25,1.25,,,,,,,,,,,,,1.563,0,1,413.38,0.05,0.2,0,0,0,,,,,,,
33.353,HIT,Overload Air,8.1,0.85,6211,,,,,,,,,3765,1100,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,0,150,0,0,Earth,,
33.477,HIT,Earthquake,1.1,3,19928,,,,,,,,,3765,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,0,150,0,0,Earth,,
33.677,CAST,Churning Earth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Earth,,960ms
33.677,HIT,Churning Earth,1.1,0,0,,,,,,,,,3765,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,0,150,0,0,Earth,,
33.873,HIT,Overload Air,9.1,0.85,6211,,,,,,,,,3765,1100,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,0,150,0,0,Earth,,
33.998,TICK,Burning,,,,12,646,7751,,,,,,,,750,3765,,,,25,,25,1.25,,,,,,,,,,,,,1.563,0,1,413.38,0.05,0.2,0,0,0,,,,,,,
34.393,HIT,Overload Air,10.1,0.85,6211,,,,,,,,,3765,1100,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,0,150,0,0,Earth,,
34.476,SWAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Earth→Fire
34.476,HIT,Fire Attunement,1.1,0,0,,,,,,,,,4065,1100,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
34.476,HIT,Sunspot,1.1,0.6,1341,,,,,,,,,4065,690.5,750,,0,233.533,1,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
34.477,APPLY,Bleeding,,,,10,,,8000,8000,0,false,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Churning Earth
34.477,HIT,Churning Earth,2.1,3,21516,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
34.637,CAST,Flamestrike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,40ms
34.677,CAST,Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,480ms
34.923,HIT,Overload Air,11.1,0.85,6706,,,,,,,,,4065,1100,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
34.997,HIT,Phoenix,1.1,0.75,5379,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
34.997,APPLY,Burning,,,,1,,,3000,5700,90,false,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Burning Precision
34.998,TICK,Burning,,,,13,681,8854,,,,,,,,750,4065,,,,25,,25,1.25,,,,,,,,,,,,,1.563,0,1,435.88,0.05,0.2,0,0,0,,,,,,,
35.037,APPLY,Burning,,,,2,,,6000,11400,90,false,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phoenix
35.037,HIT,Phoenix,2.1,1.7,12192,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
35.057,HIT,Phoenix,3.1,0.75,5379,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
35.157,CAST,Ring of Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,480ms
35.433,HIT,Overload Air,12.1,0.85,6706,,,,,,,,,4065,1100,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
35.437,APPLY,Burning,,,,2,,,4000,7600,90,false,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ring of Fire
35.437,HIT,Ring of Fire,1.1,2,14344,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
35.477,TICK,Bleeding,,,,10,105,1047,,,,,,,,750,0,,,,25,,25,1.25,,,,,,,,,,,,,1.563,0,1,67,0.05,0.2,0,0,0,,,,,,,
35.637,CAST,Dragon's Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,680ms
35.953,HIT,Overload Air,13.1,0.85,6706,,,,,,,,,4065,1100,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
35.998,TICK,Burning,,,,16,681,10897,,,,,,,,750,4065,,,,25,,25,1.25,,,,,,,,,,,,,1.563,0,1,435.88,0.05,0.2,0,0,0,,,,,,,
36.317,CAST,Glyph of Storms (Fire),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,1120ms
36.473,HIT,Overload Air,14.1,0.85,6706,,,,,,,,,4065,1100,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
36.477,TICK,Bleeding,,,,10,105,1047,,,,,,,,750,0,,,,25,,25,1.25,,,,,,,,,,,,,1.563,0,1,67,0.05,0.2,0,0,0,,,,,,,
36.480,APPLY,Burning,,,,1,,,3000,5700,90,false,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyph of Elementals
36.480,HIT,Glyph of Elementals,17.1,0,1460,,,,,,,,,4065,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,flat-strike
36.998,TICK,Burning,,,,15,681,10216,,,,,,,,750,4065,,,,25,,25,1.25,,,,,,,,,,,,,1.563,0,1,435.88,0.05,0.2,0,0,0,,,,,,,
37.197,APPLY,Burning,,,,1,,,2000,3800,90,false,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyph of Storms (Fire)
37.197,HIT,Glyph of Storms (Fire),1.1,0.5,2476,,,,,,,,,4065,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,field
37.437,CAST,Signet of Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,520ms
37.477,TICK,Bleeding,,,,10,105,1047,,,,,,,,750,0,,,,25,,25,1.25,,,,,,,,,,,,,1.563,0,1,67,0.05,0.2,0,0,0,,,,,,,
37.877,APPLY,Burning,,,,2,,,10000,19000,90,false,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Signet of Fire
37.877,HIT,Signet of Fire,1.1,0.5,2476,,,,,,,,,4065,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
37.957,CAST,Overload Fire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,3320ms
37.957,HIT,Sunspot,1.1,0.6,1341,,,,,,,,,4065,690.5,750,,0,233.533,1,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
37.998,TICK,Burning,,,,13,681,8854,,,,,,,,750,4065,,,,25,,25,1.25,,,,,,,,,,,,,1.563,0,1,435.88,0.05,0.2,0,0,0,,,,,,,
38.197,APPLY,Burning,,,,1,,,2000,3800,90,false,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyph of Storms (Fire)
38.197,HIT,Glyph of Storms (Fire),1.2,0.5,2476,,,,,,,,,4065,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,field
38.237,APPLY,Burning,,,,1,,,10000,19000,90,false,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dragon's Tooth
38.237,HIT,Dragon's Tooth,1.1,2.25,16137,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
38.237,APPLY,Burning,,,,1,,,3000,5700,90,false,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Overload Fire
38.237,HIT,Overload Fire,1.1,0.9,7100,,,,,,,,,4065,1100,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
38.237,APPLY,Burning,,,,1,,,1000,1900,90,false,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Combo (Fire/Whirl)
38.237,APPLY,Burning,,,,1,,,1000,1900,90,false,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Combo (Fire/Whirl)
38.477,TICK,Bleeding,,,,10,105,1047,,,,,,,,750,0,,,,25,,25,1.25,,,,,,,,,,,,,1.563,0,1,67,0.05,0.2,0,0,0,,,,,,,
38.717,APPLY,Burning,,,,1,,,3000,5700,90,false,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Overload Fire
38.717,HIT,Overload Fire,2.1,0.9,7100,,,,,,,,,4065,1100,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
38.717,APPLY,Burning,,,,1,,,1000,1900,90,false,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Combo (Fire/Whirl)
38.717,APPLY,Burning,,,,1,,,1000,1900,90,false,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Combo (Fire/Whirl)
38.998,TICK,Burning,,,,21,681,14302,,,,,,,,750,4065,,,,25,,25,1.25,,,,,,,,,,,,,1.563,0,1,435.88,0.05,0.2,0,0,0,,,,,,,
39.197,APPLY,Burning,,,,1,,,2000,3800,90,false,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyph of Storms (Fire)
39.197,HIT,Glyph of Storms (Fire),1.3,0.5,2476,,,,,,,,,4065,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,field
39.207,APPLY,Burning,,,,1,,,3000,5700,90,false,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Overload Fire
39.207,HIT,Overload Fire,3.1,0.9,7100,,,,,,,,,4065,1100,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
39.207,APPLY,Burning,,,,1,,,1000,1900,90,false,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Combo (Fire/Whirl)
39.207,APPLY,Burning,,,,1,,,1000,1900,90,false,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Combo (Fire/Whirl)
39.477,TICK,Bleeding,,,,10,105,1047,,,,,,,,750,0,,,,25,,25,1.25,,,,,,,,,,,,,1.563,0,1,67,0.05,0.2,0,0,0,,,,,,,
39.640,HIT,Glyph of Elementals,18.1,0,985,,,,,,,,,4065,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,flat-strike
39.687,APPLY,Burning,,,,1,,,3000,5700,90,false,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Overload Fire
39.687,HIT,Overload Fire,4.1,0.9,7100,,,,,,,,,4065,1100,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
39.687,APPLY,Burning,,,,1,,,1000,1900,90,false,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Combo (Fire/Whirl)
39.998,TICK,Burning,,,,26,572,14874,,,,,,,,750,4065,,,,25,,25,1.25,,,,,,,,,,,,,1.313,0,1,435.88,0.05,0,0,0,0,,,,,,,
40.197,APPLY,Burning,,,,1,,,2000,3800,90,false,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyph of Storms (Fire)
40.197,HIT,Glyph of Storms (Fire),1.4,0.5,2018,,,,,,,,,4065,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,1.684,1.1,0.1,1.07,1.07,1,1,1,1,1,1,1.07,1.313,,,,,,,,,150,300,0,0,Fire,,field
40.197,APPLY,Burning,,,,1,,,3000,5700,90,false,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Burning Precision
40.477,TICK,Bleeding,,,,10,88,879,,,,,,,,750,0,,,,25,,25,1.25,,,,,,,,,,,,,1.313,0,1,67,0.05,0,0,0,0,,,,,,,
40.998,TICK,Burning,,,,22,572,12586,,,,,,,,750,4065,,,,25,,25,1.25,,,,,,,,,,,,,1.313,0,1,435.88,0.05,0,0,0,0,,,,,,,
41.157,APPLY,Burning,,,,1,,,3000,5700,90,false,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Overload Fire
41.157,HIT,Overload Fire,5.1,0.9,5785,,,,,,,,,4065,1100,750,,91.095,233.533,2.216,25,true,25,1.25,1.684,1.1,0.1,1.07,1.07,1,1,1,1,1,1,1.07,1.313,,,,,,,,,150,300,0,0,Fire,,
41.197,APPLY,Burning,,,,1,,,2000,3800,90,false,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyph of Storms (Fire)
41.197,HIT,Glyph of Storms (Fire),1.5,0.5,2018,,,,,,,,,4065,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,1.684,1.1,0.1,1.07,1.07,1,1,1,1,1,1,1.07,1.313,,,,,,,,,150,300,0,0,Fire,,field
41.277,CAST,Dragon's Tooth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,680ms
41.477,TICK,Bleeding,,,,10,105,1047,,,,,,,,750,0,,,,25,,25,1.25,,,,,,,,,,,,,1.563,0,1,67,0.05,0.2,0,0,0,,,,,,,
41.957,CAST,Phoenix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,480ms
41.998,TICK,Burning,,,,20,681,13621,,,,,,,,750,4065,,,,25,,25,1.25,,,,,,,,,,,,,1.563,0,1,435.88,0.05,0.2,0,0,0,,,,,,,
42.157,APPLY,Burning,,,,1,,,3000,5700,90,false,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Overload Fire
42.157,HIT,Overload Fire,6.1,0.9,7100,,,,,,,,,4065,1100,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
42.197,APPLY,Burning,,,,1,,,2000,3800,90,false,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyph of Storms (Fire)
42.197,HIT,Glyph of Storms (Fire),1.6,0.5,2476,,,,,,,,,4065,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,field
42.277,HIT,Phoenix,1.1,0.75,5379,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
42.317,APPLY,Burning,,,,2,,,6000,11400,90,false,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Phoenix
42.317,HIT,Phoenix,2.1,1.7,12192,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
42.337,HIT,Phoenix,3.1,0.75,5379,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
42.437,CAST,Fire Grab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,560ms
42.477,TICK,Bleeding,,,,10,105,1047,,,,,,,,750,0,,,,25,,25,1.25,,,,,,,,,,,,,1.563,0,1,67,0.05,0.2,0,0,0,,,,,,,
42.917,HIT,Fire Grab,1.1,3.5,25102,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
42.997,CAST,Flamestrike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,600ms
42.998,TICK,Burning,,,,22,681,14983,,,,,,,,750,4065,,,,25,,25,1.25,,,,,,,,,,,,,1.563,0,1,435.88,0.05,0.2,0,0,0,,,,,,,
43.040,HIT,Glyph of Elementals,19.1,0,985,,,,,,,,,4065,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,flat-strike
43.157,APPLY,Burning,,,,1,,,3000,5700,90,false,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Overload Fire
43.157,HIT,Overload Fire,7.1,0.9,7100,,,,,,,,,4065,1100,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
43.197,APPLY,Burning,,,,1,,,2000,3800,90,false,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyph of Storms (Fire)
43.197,HIT,Glyph of Storms (Fire),1.7,0.5,2476,,,,,,,,,4065,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,field
43.237,APPLY,Burning,,,,1,,,1500,2850,90,false,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
43.237,HIT,Flamestrike,1.1,0.5,3586,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
43.517,APPLY,Burning,,,,1,,,2500,4750,90,false,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
43.517,HIT,Flamestrike,2.1,0.7,5020,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
43.597,CAST,Flamestrike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,600ms
43.837,APPLY,Burning,,,,1,,,1500,2850,90,false,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
43.837,HIT,Flamestrike,1.1,0.5,3586,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
43.877,APPLY,Burning,,,,1,,,10000,19000,90,false,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dragon's Tooth
43.877,HIT,Dragon's Tooth,1.1,2.25,16137,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
43.998,TICK,Burning,,,,24,681,16345,,,,,,,,750,4065,,,,25,,25,1.25,,,,,,,,,,,,,1.563,0,1,435.88,0.05,0.2,0,0,0,,,,,,,
44.117,APPLY,Burning,,,,1,,,2500,4750,90,false,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
44.117,HIT,Flamestrike,2.1,0.7,5020,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
44.157,APPLY,Burning,,,,1,,,3000,5700,90,false,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Overload Fire
44.157,HIT,Overload Fire,8.1,0.9,7100,,,,,,,,,4065,1100,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
44.197,CAST,Flamestrike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,600ms
44.197,APPLY,Burning,,,,1,,,2000,3800,90,false,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyph of Storms (Fire)
44.197,HIT,Glyph of Storms (Fire),1.8,0.5,2476,,,,,,,,,4065,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,field
44.240,APPLY,Burning,,,,1,,,3000,5700,90,false,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyph of Elementals
44.240,HIT,Glyph of Elementals,20.1,0,400,,,,,,,,,4065,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,flat-strike
44.437,APPLY,Burning,,,,1,,,1500,2850,90,false,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
44.437,HIT,Flamestrike,1.1,0.5,3586,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
44.440,APPLY,Burning,,,,1,,,3000,5700,90,false,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyph of Elementals
44.440,HIT,Glyph of Elementals,21.1,0,400,,,,,,,,,4065,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,flat-strike
44.640,APPLY,Burning,,,,1,,,3000,5700,90,false,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Glyph of Elementals
44.640,HIT,Glyph of Elementals,22.1,0,400,,,,,,,,,4065,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,flat-strike
44.717,APPLY,Burning,,,,1,,,2500,4750,90,false,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
44.717,HIT,Flamestrike,2.1,0.7,5020,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
44.797,CAST,Flamestrike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fire,,600ms
44.840,HIT,Glyph of Elementals,23.1,0,4800,,,,,,,,,4065,690.5,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,flat-strike
44.998,TICK,Burning,,,,28,681,19070,,,,,,,,750,4065,,,,25,,25,1.25,,,,,,,,,,,,,1.563,0,1,435.88,0.05,0.2,0,0,0,,,,,,,
45.037,APPLY,Burning,,,,1,,,1500,2850,90,false,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flamestrike
45.037,HIT,Flamestrike,1.1,0.5,3586,,,,,,,,,4065,1000,750,,91.095,233.533,2.216,25,true,25,1.25,2.067,1.35,0.35,1.07,1.07,1,1,1,1,1,1,1.07,1.563,,,,,,,,,150,300,0,0,Fire,,
45.157,APPLY,Burning,,,,1,,,3000,5700,90,false,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Overload Fire
